PDV,SKU,DESCRIÇÃO,MARCA,CURVA,ESTOQUE_ATUAL
21557,47843,IMPRESSION DES ANTIT AER 90g/150ml V2,EUD,E,0
21557,47851,ARBO DES COL FOREST 100ml,BOT,B,13
21557,47853,REF ARBO DES SPR FOREST 100ml,BOT,E,5
21557,47869,MATCH LEAV CAP SCIENCE RECONS 150ml,BOT,E,1
21557,47881,REF ARBO DES COL FOREST 100ml,BOT,C,0
21557,47905,BOTICOLL ACQUA FRESCA DES COL 100ml V2,BOT,B,68
21557,47908,DREAM DES COL SPLSH VIAG/ENC 200ml V2,BOT,E,0
21557,47917,MATCH CR MODEL RESP/CACH CRESP 290ml V2,BOT,E,1
21557,47920,MATCH MASC CAP RESP/CACH 250g V3,BOT,E,3
21557,47949,THE BLEND EDP 100ml V2,BOT,A,2
21557,47950,ZAAD EDP 95ml V6,BOT,A,7
21557,47951,ZAAD EDP MONDO 95ml V3,BOT,E,0
21557,47960,BOTI SUN PROT CPO SPR ACQ/FL FPS50 180ml,BOT,E,6
21557,47962,BOTI SUN PROT SOL FAC ULT FLD FPS70 40ml,BOT,C,4
21557,47963,BOTI SUN PROT SOL CPO GEL CR FPS50 200g,BOT,C,5
21557,47968,MATCH LEAVE IN 150ml,BOT,C,3
21557,47969,INTENSE SAB LIQ DEMAQ 85ml V2,BOT,C,1
21557,48015,MAKE B PRIMER FAC HYAL 16ml,BOT,E,0
21557,48020,NSPA OLEO ACUC ESF CPO AMEI 200g V3,BOT,E,0
21557,48058,LILY CR HID DES ACET CPO LOVE 250g V3,BOT,C,5
21557,48059,REF LILY CR H DES ACET CPO LOVE 250g V2,BOT,E,3
21557,48060,LILY CREM DES HID ACET CPO 250g V8,BOT,A,9
21557,48062,REF LILY CR ACET DES HID CPO 250g V2,BOT,A,11
21557,48100,CBEM COND FEIRA BANANA 170ml,BOT,E,12
21557,48130,MALBEC DES COL 100ml V5,BOT,E,38
21557,48133,MALBEC DES COL VERT 100ml V2,BOT,B,0
21557,48136,FLORATTA DES COL F/SECRET 75ml V2,BOT,E,209
21557,48139,COFFEE DES COL WOMAN SEDUC 100ml V5,BOT,A,49
21557,48141,ACCORDES DES COL 80ml V5,BOT,B,26
21557,48142,FLORATTA DES COL CER/FLOR 75ml V4,BOT,A,0
21557,48143,ELYSEE EDP BLANC 50ml V2,BOT,A,12
21557,48144,INSENSATEZ DES COL 100ml V3,BOT,E,40
21557,48145,BOTICOLL ANNI DES COL 100ml V2,BOT,A,25
21557,48146,ELYSEE EDP NUIT 50ml V2,BOT,B,4
21557,48181,LILY OL PERF DES CPO 150ml V11,BOT,B,6
21557,48200,MALBEC CR P/BARB SENSIT CLUB 100g,BOT,E,5
21557,48253,REF NSPA LOC DES HID CPO F/AMEI 400ml V2,BOT,E,8
21557,48271,INTENSE BASE LIQ SUPFIX 20 25ml V3,BOT,E,1
21557,48272,INTENSE BASE LIQ SUPFIX 30 25ml V3,BOT,E,10
