PDV,SKU,SKU_PARA,DESCRIÇÃO,ESTOQUE ATUAL,FASES DO PRODUTO,MARCA
18707,85572,-,ESTJ MALBEC PAIS/25,10,Descontinuado,BOT
18707,85574,-,ESTJ CLASH PAIS/25,19,Descontinuado,BOT
18707,85575,-,ESTJ QUASAR VISION PAIS/25,9,Descontinuado,BOT
18707,85576,-,ESTJ BOTICOLL CONNEXION PAIS/25,0,Descontinuado,BOT
18707,85577,-,ESTJ EGEO BOMB BLACK PAIS/25,0,Descontinuado,BOT
18707,85578,-,ESTJ CELEBRE FOUG/AROM FORCA PAIS/25,0,Descontinuado,BOT
18707,85579,-,ESTJ MALBEC CUIDADOS PAIS/25,7,Descontinuado,BOT
18707,85585,-,"QDB BAT LIQ MAT VOL ROSELI ED/LIM 5,5ml",8,Descontinuado,QDB
18707,85696,-,EUD GLAM SOMB PRIMER PAETE SHINE HOL 7ml,32,Descontinuado,EUD
18707,85723,-,CJ SCH INSTANCE LOC D H CP ROS/ABS 3x7ml,0,Descontinuado,EUD
18707,85733,-,LILY LOC DES HID CPO LEAU LILY 200ml,0,Descontinuado,BOT
18707,85743,-,CATALOGO EU AMO MAKE SEM EUDORA C14/24,141,Descontinuado,BOT
18707,85749,-,CATALOGO EU AMO MAKE SEM EUDORA C17/24,19,Descontinuado,BOT
18707,85943,-,"MAKE B BAT SHE MULTIF BTY/NAT CHERR 3,6g",3,Descontinuado,BOT
18707,86019,-,ESTJ ARBO AMOR/25,0,Descontinuado,BOT
18707,86116,-,CBEM DES COL BDY SPLSH DOC DELIRIO 200ml,0,Descontinuado,BOT
18707,86293,-,"EUD K/M GLOS LABIAL CHERRY 5,5ml",22,Descontinuado,EUD
18707,86336,-,MALBEC SHW GEL CAB/CPO 200g,1,Descontinuado,BOT
18707,86339,-,"MAKE B BAT CREM U/BALLET LAC/BALLET 3,6g",2,Descontinuado,BOT
18707,86340,-,"MAKE B BAT BAL CREM U/B LACE RED 3,6g",8,Descontinuado,BOT
18707,86429,-,NEXT PASTA MODEL CAP PRM 30g,2,Descontinuado,BOT
18707,86639,-,COMBO SIAGE SHAMPOO HAIR PLASTIA,0,Descontinuado,EUD
18707,86825,-,PMPCK MALBEC CLUB/DR JONES BARB S/IRRIT,0,Descontinuado,BOT
18707,86975,-,"QDB LIP OIL ROSA POD SER DURONAS 9,5ml",74,Descontinuado,QDB
18707,86982,-,EGEO DES COL MELANCIA 90ml,0,Descontinuado,BOT
18707,87070,-,CJ SCH CBEM FEIR CACH/UVA SH/CON/M 3x7ml,59,Descontinuado,BOT
18707,87107,-,INSTANCE LOC DES H CPO MORAN/IRRES 400ml,0,Descontinuado,EUD
18707,87108,-,INSTANCE SAB BARR MORAN/IRRES 4x80g,0,Descontinuado,EUD
18707,87109,-,INSTANCE CREM MASS CPO MORAN/IRRES 180ml,0,Descontinuado,EUD
18707,87217,-,SCH INSTANCE LOC D H CPO BAUN VDA V3 7ml,239,Descontinuado,EUD
18707,87218,-,INSTANCE LOC DES HID CPO BAUN V2 75ml,17,Descontinuado,EUD
18707,87285,-,DEM CBEM DES COL BDY SPL DC/PESSEGUR 4ml,3,Descontinuado,BOT
18707,87372,-,COMB SIAGE HID MICELAR 02,0,Descontinuado,EUD
18707,87408,-,ESTJ LILY MAES/25,0,Descontinuado,BOT
18707,87409,-,ESTJ ELYSEE MAES/25,0,Descontinuado,BOT
18707,87410,-,ESTJ FLORATTA RED MAES/25,0,Descontinuado,BOT
18707,87411,-,ESTJ COFFEE WOMAN SEDUCTION MAES/25,0,Descontinuado,BOT
18707,87412,-,ESTJ LILY LEAU DE MAES/25,1,Descontinuado,BOT
18707,87413,-,ESTJ LIZ MAES/25,0,Descontinuado,BOT
18707,87414,-,ESTJ GLAMOUR SECRETS BLACK MAES/25,0,Descontinuado,BOT
18707,87415,-,ESTJ LINDA MAES/25,0,Descontinuado,BOT
18707,87416,-,ESTJ EGEO CHOC MAES/25,1,Descontinuado,BOT
18707,87418,-,ESTJ LILY CUIDADOS MAES/25,7,Descontinuado,BOT
18707,87419,-,ESTJ EGEO DOLCE MAES/25,8,Descontinuado,BOT
18707,87420,-,ESTJ LIZ SUBLIME MAES/25,0,Descontinuado,BOT
