PDV,SKU,SKU_PARA,DESCRIÇÃO,ESTOQUE ATUAL,FASES DO PRODUTO,MARCA
22055,83726,-,CBEM MASC REST CAP BEIJINHO 250ml,4,Descontinuado,BOT
22055,83958,-,DEM COFFEE DES COL MAN LUCKY 4ml,2,Descontinuado,BOT
22055,83968,-,CBEM AROMAT AMB ALIVIO 200ml,0,Descontinuado,BOT
22055,84056,85483,FLORATTA DES BDY SPR RED 100ml,9,Descontinuado,BOT
22055,84057,85482,FLORATTA DES BDY SPR F/SECRET 100ML,93,Descontinuado,BOT
22055,84145,-,"QDB BAT MAT COL ROSE RK VERM/AME SE 3,8g",1,Descontinuado,QDB
22055,84195,55984,"MAKE B BAT ST/PREN HYAL CAND TOF V2 3,4g",1,Descontinuado,BOT
22055,84203,49943,CBEM LOC DES HID CPO PESSEGURA 400ml,23,Descontinuado,BOT
22055,84204,49903,CBEM LOC DES HID CPO PESSEGURA 200ml,1,Descontinuado,BOT
22055,84206,51237,CBEM CREM ESF CPO PESSEGURA 230g,0,Descontinuado,BOT
22055,84226,-,GLAMOUR DES ANTIT AER MYRIAD 75g V3,10,Descontinuado,BOT
22055,84243,49944,REF CBEM LOC DES HID CPO PESSEGURA 350ml,10,Descontinuado,BOT
22055,84307,-,"MAKE B CORR LIQ FAC FL IL RET H INV 2,5g",1,Descontinuado,BOT
22055,84313,57091,CBEM SHAMP FEIRA VINAGRE MACA 230ml,2,Descontinuado,BOT
22055,84314,87454,CBEM COND FEIRA OL/COCO 170ml,1,Descontinuado,BOT
22055,84321,-,HER CODE EDP PRM 10ml,7,Descontinuado,BOT
22055,84454,-,OUI SAB BARR SAVON PARFUM ICONIQUE 190g,5,Descontinuado,BOT
22055,8458,49150,MATCH SPR CAP MULTIBENEFICIOS 150ml,0,Descontinuado,BOT
22055,84604,-,FLORATTA NECESS PU MAES/25 ESTJ,0,Descontinuado,BOT
22055,84606,-,LINDA NECESSAIRE PU MAES/25 ESTJ,0,Descontinuado,BOT
22055,84624,-,NSPA ESPONJA BANHO PU MAES/25 ESTJ,0,Descontinuado,BOT
22055,84667,-,ESTJ CLUB 6 VOYAGE NAM/25,0,Descontinuado,EUD
22055,84671,-,ESTJ EUDORA H NAM/25,0,Descontinuado,EUD
22055,84677,-,MALBEC SAB BARRA PURE GOLD 2x80g,1,Descontinuado,BOT
22055,84691,-,EUD MOUSSE BANHO ROUGE 150g,0,Descontinuado,EUD
22055,85095,-,"EUD K/M BAT HID CHERRY CER/DIVINA 3,7g",0,Descontinuado,EUD
22055,85104,-,COFFEE SAB LIQ CPO WOMAN SEDUCTION 150ml,10,Descontinuado,BOT
22055,85105,-,LIZ CREM DES HID CPO SUBLIME 100ml,0,Descontinuado,BOT
22055,85259,-,BOTICOLL PORTINARI NECESS PU PAIS/25,0,Descontinuado,BOT
22055,85292,-,ESTJ MALBEC X AMOR/25,0,Descontinuado,BOT
22055,85293,-,ESTJ HER CODE AMOR/25,0,Descontinuado,BOT
22055,85294,-,ESTJ QUASAR CLASSIC AMOR/25,0,Descontinuado,BOT
22055,85295,-,ESTJ CELEBRE AGORA FEMININO AMOR/25,0,Descontinuado,BOT
22055,85296,-,ESTJ COFFEE WOMAN SEDUCTION AMOR/25,0,Descontinuado,BOT
22055,85297,-,ESTJ CELEBRE AGORA MASCULINO AMOR/25,0,Descontinuado,BOT
22055,85298,-,ESTJ LILY LEAU/LILY AMOR/25,0,Descontinuado,BOT
22055,85299,-,ESTJ COFFEE MAN DUO AMOR/25,0,Descontinuado,BOT
22055,85300,-,ESTJ EGEO DOLCE AMOR/25,0,Descontinuado,BOT
22055,85301,-,ESTJ FLORATTA RED AMOR/25,0,Descontinuado,BOT
22055,85302,-,ESTJ EGEO ORIGINAL AMOR/25,0,Descontinuado,BOT
22055,85413,-,EUD MASC CIL BOMB ALONG CHERRY VINH 10g,25,Descontinuado,EUD
22055,85491,-,ESTJ CBEM DELEITE CHOCOLATUDO AMOR/25,1,Descontinuado,BOT
22055,85493,-,ESTJ NSPA CEREJA ROUGE AMOR/25,0,Descontinuado,BOT
22055,85562,-,ESTJ MALBEC PREMIUM PAIS/25,0,Descontinuado,BOT
22055,85563,-,ESTJ THE BLEND PAIS/25,0,Descontinuado,BOT
22055,85566,-,ESTJ ZAAD PAIS/25,1,Descontinuado,BOT
22055,85567,-,ESTJ MALBEC BLACK PAIS/25,0,Descontinuado,BOT
22055,85568,-,ESTJ ARBO PAIS/25,0,Descontinuado,BOT
22055,85569,-,ESTJ UOMINI PAIS/25,0,Descontinuado,BOT
22055,85570,-,ESTJ BOTICOLL PORTINARI PAIS/25,0,Descontinuado,BOT
22055,85572,-,ESTJ MALBEC PAIS/25,0,Descontinuado,BOT
22055,85574,-,ESTJ CLASH PAIS/25,0,Descontinuado,BOT
22055,85575,-,ESTJ QUASAR VISION PAIS/25,0,Descontinuado,BOT
22055,85576,-,ESTJ BOTICOLL CONNEXION PAIS/25,0,Descontinuado,BOT
22055,85577,-,ESTJ EGEO BOMB BLACK PAIS/25,0,Descontinuado,BOT
22055,85578,-,ESTJ CELEBRE FOUG/AROM FORCA PAIS/25,0,Descontinuado,BOT
22055,85579,-,ESTJ MALBEC CUIDADOS PAIS/25,0,Descontinuado,BOT
22055,85585,-,"QDB BAT LIQ MAT VOL ROSELI ED/LIM 5,5ml",3,Descontinuado,QDB
22055,85696,-,EUD GLAM SOMB PRIMER PAETE SHINE HOL 7ml,9,Descontinuado,EUD
22055,85723,-,CJ SCH INSTANCE LOC D H CP ROS/ABS 3x7ml,0,Descontinuado,EUD
22055,85733,-,LILY LOC DES HID CPO LEAU LILY 200ml,0,Descontinuado,BOT
22055,85943,-,"MAKE B BAT SHE MULTIF BTY/NAT CHERR 3,6g",1,Descontinuado,BOT
22055,85945,-,"MAKE B BAT SHE MULTIF BTY/NAT GUAVA 3,6g",1,Descontinuado,BOT
22055,86019,-,ESTJ ARBO AMOR/25,0,Descontinuado,BOT
22055,86020,-,"GLAM BAT CREMOS METALS ROS DIVA 3,6g",1,Descontinuado,EUD
22055,86094,-,CBEM SPR PERF P/CAB FEIR CACH/UVA 100ml,6,Descontinuado,BOT
22055,86116,-,CBEM DES COL BDY SPLSH DOC DELIRIO 200ml,0,Descontinuado,BOT
