PDV,SKU,DESCRIÇÃO,MARCA,CURVA,ESTOQUE_ATUAL
22430,36488,REF MAKE B PO COMP FAC HYAL 50 8g,BOT,C,2
22430,36637,REF MAKE B PO COMP FAC HYAL 60 8g,BOT,C,2
22430,3682,KIT CAIXA P INST 2021 VERDE VD,BOT,E,0
22430,36826,REF MAKE B PO COMP FAC HYAL 70 8g,BOT,E,2
22430,36871,TALAO DE PEDIDOS,EUD,C,0
22430,3700,KIT CAIXA M INST 2021 VERDE VD,BOT,E,0
22430,37003,FITAS OLFATIVAS C/50 - VD,EUD,C,0
22430,37159,REF MAKE B PO COMP FAC HYAL 80 8g,BOT,E,1
22430,37515,QDB PINCEL DELINEADOR,QDB,E,2
22430,37516,QDB PINCEL SOMBRA,QDB,E,4
22430,37693,REF MAKE B PO COMP FAC HYAL 10 8g,BOT,C,2
22430,37694,REF MAKE B PO COMP FAC HYAL 20 8g,BOT,C,2
22430,37695,REF MAKE B PO COMP FAC HYAL 25 8g,BOT,C,1
22430,37696,REF MAKE B PO COMP FAC HYAL 15 8g,BOT,C,0
22430,37699,REF MAKE B PO COMP FAC HYAL 30 8g,BOT,C,1
22430,37885,QDB APLIC DESC LABIOS C100,QDB,E,0
22430,37886,QDB APLIC DESC DELINEADOR C100,QDB,E,0
22430,37887,MONALISA APLICADOR DESC SOMBRA C/100,QDB,E,0
22430,37888,QDB ESPONJA DESC MAQUIAGEM C/100,QDB,E,0
22430,3797,COMB CARBON TURBO NAM/21,EUD,E,0
22430,38481,BOT PINCEL SOMB ESPONJA IND V4,BOT,E,1
22430,39104,KIT VD ETIQUETA INST/21 C/2500,BOT,E,50
22430,39235,CELEBRE DES BDY SPR FORCA 100ml,BOT,E,0
22430,39415,MAKE B PINCEL KABUKI T/C,BOT,E,3
22430,39437,QDB PINCEL SOBRANCELHA DUPLO,QDB,E,1
22430,40085,MAKE B PINCEL BASE PO FIBRAS DUPLAS,BOT,E,1
22430,40087,MAKE B PINCEL CORRETIVO FIBRAS DUPLAS,BOT,E,1
22430,40088,MAKE B PINCEL APLICAR SOMBRA,BOT,E,0
22430,40090,MAKE B PINCEL ESFUMAR SOMBRA,BOT,C,1
22430,40091,MAKE B PINCEL DELINEAR,BOT,E,1
22430,40121,ESTJ ZAAD REG/22,BOT,B,0
22430,40220,ESTJ CBEM NUVEM REG/22,BOT,C,0
22430,40268,ESTJ NSPA AMEIXA REG/22,BOT,C,1
22430,40387,ESTJ MALBEC CLUB REG/22,BOT,E,2
22430,41623,MAKE B PINCEL BASE LIQUIDA,BOT,E,1
22430,41624,MAKE B PINCEL CONTORNO FACIAL,BOT,E,1
22430,42112,CAPINHA ABELINHA EM SILICONE,BOT,C,10
22430,42113,CAPINHA NUVEM EM SILICONE,BOT,E,0
22430,42223,CAPINHA ROSA E ALGODAO EM SILICONE,BOT,E,2
22430,42851,CX MASTER N MED 432X315X191,BOT,E,0
22430,42932,EUD PORTA JOIAS POLIEST S/A,EUD,C,0
22430,43566,MAKE B PINC ESCOVA BASE,BOT,E,1
22430,43742,LAMINA OLFATIVA INST C/3000 UN,BOT,E,6
22430,4379,NIINA SCRT NECESS ROSA PU/VINIL,EUD,E,1
22430,43892,BOTI GUIA BOAS VINDAS VD,BOT,E,426
22430,43951,SOPHIE ESCV DESEMBARACO ABS,BOT,E,2
22430,4431,QDB PO COMP FAC MULTIEFEITOS 18g,QDB,B,4
22430,4438,QDB PO COMP FAC MULTIEF BRONZE 4/1 18g,QDB,B,4
22430,44410,MAKE B PINC LEQUE,BOT,E,1
22430,44411,MAKE B PINC CONTORNO ANGULAR,BOT,E,4
22430,44413,MAKE B PINC DUPLO ILUMINADOR,BOT,E,1
22430,44414,PLACA AQUI TEM UM REVENDEDOR O BOTICÁRIO,BOT,E,0
22430,4443,BOTIK ACQ GEL HID ANTIOL AC MAND/SAL 50g,BOT,E,1
22430,44580,MAKE B PINC ESPIRAL P/PELE,BOT,E,2
22430,44581,MAKE B PINCEL P/MARCAR CONCAVO,BOT,E,2
22430,44675,BOT BLOCO DE PEDIDOS VD,BOT,E,405
22430,44692,BOTI FITA OLFATIVA VD,BOT,E,208
22430,4473,BOTIK GEL LIMP FAC MCLR AC MAND/SAL 150g,BOT,E,0
22430,44742,FITA DE VEDACAO VOID DEVOLUCAO,BOT,E,36
22430,44764,SOPHIE CJ PINC C/2 UN,BOT,C,10
22430,4480,BOTIK ACQ GEL HID FAC ANTIS AC/POLIG 50g,BOT,E,4
22430,44803,CBEM CESTINHO METAL C/A,BOT,C,8
22430,4481,BOTIK CREM HID FAC FIRM AC/POLIGL 50g,BOT,C,4
22430,44817,"QDB PALETA SOMBRA REFIL PARA 4 1,5g RPCK",QDB,E,1
22430,4482,BOTIK LOC HID ANTIOL ACI POL FAC 110ml,BOT,C,14
