PDV,SKU,DESCRIÇÃO,MARCA,CURVA,ESTOQUE_ATUAL
23491,47406,DEM OUI EDP ELEGANCE ROYALE 115 5ml,BOT,E,0
23491,47407,OUI EDP MYSTERE ROYAL 084 75ml,BOT,B,30
23491,47411,ARBO NECESS LONA,BOT,C,1
23491,47413,DEM OUI EDP MYSTERE ROYAL 084 5ml,BOT,E,0
23491,47415,OUI SAB BARRA LAMOURESSE 90g,BOT,C,12
23491,47416,OUI SAB BARRA ICONIQUE 90g,BOT,C,17
23491,47486,REFIL OUI EDP LA VILLETTE 75ml,BOT,E,10
23491,47552,BOTICA 214 EDP FOUG AROM VER/FIRENZ 90ml,BOT,E,6
23491,47553,BOTICA 214 EDP FLOR FRUT VER/FIRENZ 75ml,BOT,C,27
23491,47594,BOTI SUN PROT CPO FPS 50 200g,BOT,E,0
23491,47596,BOTI SUN GEL POS SOL ACQUA GEL 120g,BOT,C,1
23491,47597,INSTANCE DES ANTIT AER FR/VERM 150ml,EUD,E,3
23491,47598,BOTI SUN PR FAC ANTIOL ACQ FL FPS30 40ml,BOT,C,17
23491,47599,BOTI SUN PROT FAC ANTIOL A/FL FPS70 40ml,BOT,C,0
23491,47600,BOTI SUN PR FAC ANTIS ACQ FLD FPS30 40ml,BOT,C,16
23491,47601,INSTANCE DES ANTIT ROLL FR/VERM 55ml,EUD,C,6
23491,47602,BOTI SUN PR FAC ANTIS ACQ FLD FPS70 40ml,BOT,C,2
23491,47608,LA PIEL CR ESF CPO BANHO ALGS/PACIF 200g,EUD,C,3
23491,47610,CJ FLAC OUI EDP MYST ROYAL 084 3x1ml,BOT,E,69
23491,47611,REF OUI EDP MADELEINE 75ml,BOT,C,0
23491,47612,CJ FLAC OUI EDP ELEGANCE ROYAL 115 3x1ml,BOT,E,63
23491,47618,REF OUI EDP ICONIQUE 75ml,BOT,C,21
23491,47619,REF OUI EDP HOTEL DE VILLE 75ml,BOT,E,10
23491,47620,REF OUI CR RICHE DES HID CPO LAMOUR 200g,BOT,E,0
23491,47624,MATCH SHAMP PROT DA COR 250ml,BOT,C,19
23491,47625,OUI SAB BARRA BARBA 90g,BOT,C,45
23491,47629,BOTICA 214 EDP GOLD/GARD 75ml V2,BOT,B,34
23491,47630,BOTICA 214 EDP DARK MINT 90ml V2,BOT,E,0
23491,47637,MATCH SHAMP MATIZ PROT/LOIROS 250ml,BOT,C,10
23491,47639,MATCH COND PROT/LOIROS 250ml,BOT,C,12
23491,47640,MATCH MASC CAP LIGA/COLOR 250g,BOT,E,0
23491,47754,DEM BOTICA 214 EDP GOLD/GARD 4ml V2,BOT,E,0
23491,47755,DEM BOTICA 214 EDP DARK MINT 4ml V2,BOT,E,0
23491,47779,BOTI BABY LOC HID CPO NAN/NEN 150ml,BOT,C,8
23491,47814,INSTANCE DES ROLL ON CHA VDE/ROMA 55ml,EUD,C,2
23491,47815,INSTANCE DES ANTIT AER CHA VDE/ROM 150ml,EUD,C,8
23491,47816,INSTANCE DES ANTIT CREM CHA VDE/ROMA 80g,EUD,C,0
23491,47817,INSTANCE DES ANTIT CREM S/PERF 80g,EUD,C,1
23491,47818,INSTANCE DES ANTIT AER S/PERF 150ml,EUD,C,0
23491,47842,EUD DES ANTIT AER 90g/150ml V2,EUD,C,0
23491,47843,IMPRESSION DES ANTIT AER 90g/150ml V2,EUD,C,60
23491,47851,ARBO DES COL FOREST 100ml,BOT,B,37
23491,47881,REF ARBO DES COL FOREST 100ml,BOT,C,2
23491,47887,REF LA PIEL LOC DES HID CPO TAM/EG 350ml,EUD,C,11
23491,47888,REF LA PIEL LOC DES HID CP AM/DOUR 350ml,EUD,C,14
23491,47905,BOTICOLL ACQUA FRESCA DES COL 100ml V2,BOT,B,147
23491,47908,DREAM DES COL SPLSH VIAG/ENC 200ml V2,BOT,E,0
23491,47920,MATCH MASC CAP RESP/CACH 250g V3,BOT,E,0
23491,47949,THE BLEND EDP 100ml V2,BOT,B,48
23491,47950,ZAAD EDP 95ml V6,BOT,B,158
23491,47960,BOTI SUN PROT CPO SPR ACQ/FL FPS50 180ml,BOT,C,3
23491,47962,BOTI SUN PROT SOL FAC ULT FLD FPS70 40ml,BOT,C,3
23491,47963,BOTI SUN PROT SOL CPO GEL CR FPS50 200g,BOT,C,12
23491,47968,MATCH LEAVE IN 150ml,BOT,C,4
23491,47969,INTENSE SAB LIQ DEMAQ 85ml V2,BOT,C,1
23491,48015,MAKE B PRIMER FAC HYAL 16ml,BOT,C,0
23491,48020,NSPA OLEO ACUC ESF CPO AMEI 200g V3,BOT,E,1
23491,48058,LILY CR HID DES ACET CPO LOVE 250g V3,BOT,C,0
23491,48059,REF LILY CR H DES ACET CPO LOVE 250g V2,BOT,C,18
23491,48060,LILY CREM DES HID ACET CPO 250g V8,BOT,A,339
23491,48062,REF LILY CR ACET DES HID CPO 250g V2,BOT,A,295
23491,48100,CBEM COND FEIRA BANANA 170ml,BOT,E,0
23491,48102,NIINA SCR BAS LIQ DAIL TIN CR COR13 25ml,EUD,B,0
23491,48117,EUD EDP ROYAL 75ml,EUD,C,179
23491,48130,MALBEC DES COL 100ml V5,BOT,E,0
23491,48133,MALBEC DES COL VERT 100ml V2,BOT,B,0
23491,48136,FLORATTA DES COL F/SECRET 75ml V2,BOT,E,483
23491,48139,COFFEE DES COL WOMAN SEDUC 100ml V5,BOT,A,187
23491,48141,ACCORDES DES COL 80ml V5,BOT,B,159
23491,48142,FLORATTA DES COL CER/FLOR 75ml V4,BOT,A,1439
23491,48143,ELYSEE EDP BLANC 50ml V2,BOT,B,43
23491,48144,INSENSATEZ DES COL 100ml V3,BOT,E,247
23491,48145,BOTICOLL ANNI DES COL 100ml V2,BOT,B,134
23491,48146,ELYSEE EDP NUIT 50ml V2,BOT,B,13
23491,48149,ESTJ EUD BABY,EUD,C,0
23491,48150,EUD BABY SAB BARRA 2x80g,EUD,C,50
23491,48181,LILY OL PERF DES CPO 150ml V11,BOT,B,9
23491,48271,INTENSE BASE LIQ SUPFIX 20 25ml V3,BOT,C,9
23491,48275,INTENSE BASE LIQ SUPFIX 50 25ml V3,BOT,E,4
23491,48277,INTENSE BASE LIQ SUPFIX 15 25ml V3,BOT,E,3
23491,48280,NSPA DES COL BDY SPLSH AMEI/NEG 200ml V2,BOT,A,122
23491,48281,NSPA LOC DES HID CPO AMEI/NEG 400ml V3,BOT,A,256
